match_id;comp_id;category;a1s1;a1s2;a1s3;a1s4;a1s5;points1;a2s1;a2s2;a2s3;a2s4;a2s5;points2;comp_round;old_elo1;new_elo1;old_elo2;new_elo2;athlete1_id;athlete2_id;winner_id;athlete_name1;athlete_name2;winner
mp000162;BC2019CZE;S;;;;;;6;;;;;;4;Quarterfinals;998,595072;1016,857269;1048,049359;1029,787162;HUN00021;CZE00031;HUN00021;MATRAI Istvan;NEDELNIK Josef;MATRAI Istvan
mp000163;BC2019CZE;S;;;;;;6;;;;;;0;Quarterfinals;1015,933742;1031,936794;1016;999,9969487;AUT00018;CZE00006;AUT00018;LUGMAYR Harald;LOSERT Vaclav;LUGMAYR Harald
mp000164;BC2019CZE;S;;;;;;3;;;;;;5;Quarterfinals;1015,263693;999,4718233;1019,783436;1035,575306;FRA00035;CZE00027;CZE00027;COUSSOT Jean-Paul;NEDELNIKOVA Jaroslava;NEDELNIKOVA Jaroslava
mp000165;BC2019CZE;M;;;;;;5;;;;;;3;Semifinals;1150,227855;1160,376074;1016,989071;1006,840851;CRO00021;CRO00030;CRO00021;PEREGLIN Domagoj;KRSTINIC Andrej;PEREGLIN Domagoj
mp000166;BC2019CZE;M;;;;;;0;;;;;;6;Semifinals;1045,765131;1029,142158;1032,230602;1048,853575;RUS00029;FRA00008;FRA00008;TERTYCHNYY Andrey;CHRISTOFFEL Pascal;CHRISTOFFEL Pascal
mp000167;BC2019CZE;W;;;;;;6;;;;;;2;Semifinals;1118,561364;1131,328716;1047,386068;1034,618716;CRO00055;CRO00042;CRO00055;MRNJAVCIC PEREGLIN Valentina;OBOROVECKI Mihaela;MRNJAVCIC PEREGLIN Valentina
mp000168;BC2019CZE;W;;;;;;2;;;;;;6;Semifinals;1030,629593;1014,640924;1030,875658;1046,864326;CZE00030;FRA00315;FRA00315;NEDELNIKOVA Hana;LE FLOCH Cecile;LE FLOCH Cecile
mp000169;BC2019CZE;J;;;;;;6;;;;;;0;Semifinals;1058,867278;1075,557339;1073,861051;1057,170991;CRO00036;CRO00039;CRO00036;OBOROVECKI Martin;MOFARDIN Oliver;OBOROVECKI Martin
mp000170;BC2019CZE;J;;;;;;1;;;;;;5;Semifinals;1016,066258;1001,79725;1053,801971;1068,070978;FRA00046;RUS00052;RUS00052;BAGNARD Gaetan;KOCHETOVA Lolita;KOCHETOVA Lolita
mp000171;BC2019CZE;C;;;;;;1;;;;;;5;Semifinals;1001,435873;986,2024782;1018,095252;1033,328646;CRO00041;CRO00043;CRO00043;BORAK Ivan;BARTOLOVIC Karla;BARTOLOVIC Karla
mp000172;BC2019CZE;C;;;;;;3;;;;;;5;Semifinals;1033,410568;1018,847351;1064,694195;1079,257411;CRO00044;RUS00064;RUS00064;BLAGEC Petar;SHABURIN Semen;SHABURIN Semen
mp000173;BC2019CZE;S;;;;;;6;;;;;;0;Semifinals;1030,538806;1045,909073;1016,857269;1001,487001;FRA00020;HUN00021;FRA00020;CARLOT Didier;MATRAI Istvan;CARLOT Didier
mp000174;BC2019CZE;S;;;;;;4;;;;;;6;Semifinals;1031,936794;1016,104347;1035,575306;1051,407752;AUT00018;CZE00027;CZE00027;LUGMAYR Harald;NEDELNIKOVA Jaroslava;NEDELNIKOVA Jaroslava
mp000175;BC2019CZE;M;;;;;;6;;;;;;2;Bronze Final;1006,840851;1023,866456;1029,142158;1012,116553;CRO00030;RUS00029;CRO00030;KRSTINIC Andrej;TERTYCHNYY Andrey;KRSTINIC Andrej
mp000176;BC2019CZE;W;;;;;;6;;;;;;0;Bronze Final;1034,618716;1049,699717;1014,640924;999,5599231;CRO00042;CZE00030;CRO00042;OBOROVECKI Mihaela;NEDELNIKOVA Hana;OBOROVECKI Mihaela
mp000177;BC2019CZE;J;;;;;;3;;;;;;5;Bronze Final;1057,170991;1038,64231;1001,79725;1020,325931;CRO00039;FRA00046;FRA00046;MOFARDIN Oliver;BAGNARD Gaetan;BAGNARD Gaetan
mp000178;BC2019CZE;C;;;;;;0;;;;;;6;Bronze Final;986,2024782;971,7014217;1018,847351;1033,348408;CRO00041;CRO00044;CRO00044;BORAK Ivan;BLAGEC Petar;BLAGEC Petar
mp000179;BC2019CZE;S;;;;;;2;;;;;;6;Bronze Final;1001,487001;986,1597579;1016,104347;1031,43159;HUN00021;AUT00018;AUT00018;MATRAI Istvan;LUGMAYR Harald;LUGMAYR Harald
mp000180;BC2019CZE;M;;;;;;5;;;;;;1;Gold Final;1160,376074;1171,409681;1048,853575;1037,819969;CRO00021;FRA00008;CRO00021;PEREGLIN Domagoj;CHRISTOFFEL Pascal;PEREGLIN Domagoj
mp000181;BC2019CZE;W;;;;;;4;;;;;;6;Gold Final;1131,328716;1111,513848;1046,864326;1066,679194;CRO00055;FRA00315;FRA00315;MRNJAVCIC PEREGLIN Valentina;LE FLOCH Cecile;LE FLOCH Cecile
mp000182;BC2019CZE;J;;;;;;5;;;;;;1;Gold Final;1075,557339;1091,212632;1068,070978;1052,415685;CRO00036;RUS00052;CRO00036;OBOROVECKI Martin;KOCHETOVA Lolita;OBOROVECKI Martin
mp000183;BC2019CZE;C;;;;;;5;;;;;;5q;Gold Final;1033,328646;1019,431509;1079,257411;1093,154549;CRO00043;RUS00064;RUS00064;BARTOLOVIC Karla;SHABURIN Semen;SHABURIN Semen
mp000184;BC2019CZE;S;;;;;;5;;;;;;3;Gold Final;1045,909073;1062,162276;1051,407752;1035,15455;FRA00020;CZE00027;FRA00020;CARLOT Didier;NEDELNIKOVA Jaroslava;CARLOT Didier
mp000185;CE2019RUS;M;;;;;;5;;;;;;1;Round of 16;1000;1016,183583;1003,986632;987,8030485;EST00023;RUS00070;EST00023;SEREDA Mati;KOSITSYN Aleksandr;SEREDA Mati
mp000186;CE2019RUS;M;;;;;;5;;;;;;3;Round of 16;1000;1016;1000;984;RUS00126;TKM00001;RUS00126;CHERVYAKOV Alexander;SAHEDOV Vepa;CHERVYAKOV Alexander
mp000187;CE2019RUS;J;;;;;;2;;;;;;6;Round of 16;968;951,9708219;967,3664053;983,3955834;RUS00056;CRO00045;CRO00045;SAMOTAEVA Violetta;NOVOSEL Josip;NOVOSEL Josip
mp000188;CE2019RUS;J;;;;;;6;;;;;;0;Round of 16;1000;1016;1000;984;RUS00068;BLR00002;RUS00068;SHCHERBAKOV Semen;ARLOUSKAYA Palina;SHCHERBAKOV Semen
mp000189;CE2019RUS;J;;;;;;6;;;;;;2;Round of 16;944,7955463;963,3166249;1000;981,4789214;CZE00038;BLR00001;CZE00038;HYNKOVA Karolina;BAN Maksim;HYNKOVA Karolina
mp000190;CE2019RUS;C;;;;;;0;;;;;;6;Round of 16;998,765927;982,0524961;983,2636932;999,9771241;CZE00044;RUS00067;RUS00067;VYSKOCIL Denis;KLIMOVA Anastasia;KLIMOVA Anastasia
mp000191;CE2019RUS;SM;;;;;;3;;;;;;5;Round of 16;1000;984;1000;1016;EST00035;EST00034;EST00034;EEK Arvi;KIILASPEA Inno;KIILASPEA Inno
mp000192;CE2019RUS;M;;;;;;6;;;;;;0;Quarterfinals;1171,409681;1180,701748;1016,183583;1006,891516;CRO00021;EST00023;CRO00021;PEREGLIN Domagoj;SEREDA Mati;PEREGLIN Domagoj
mp000193;CE2019RUS;M;;;;;;5;;;;;;1;Quarterfinals;1004,777203;1020,557218;1000;984,2199845;CZE00013;RUS00039;CZE00013;KORBAR Bohumil;TATARCHUK Sergey;KORBAR Bohumil
mp000194;CE2019RUS;M;;;;;;5;;;;;;3;Quarterfinals;983,9041845;1001,378061;1016;998,5261233;CRO00025;RUS00126;CRO00025;KAJFES Marijan;CHERVYAKOV Alexander;KAJFES Marijan
mp000195;CE2019RUS;M;;;;;;6;;;;;;0;Quarterfinals;1023,866456;1038,769091;1000;985,0973654;CRO00030;EST00010;CRO00030;KRSTINIC Andrej;JARVESAAR Ain;KRSTINIC Andrej
mp000196;CE2019RUS;W;;;;;;6;;;;;;4;Quarterfinals;988,4761729;1005,00667;1000;983,4695027;RUS00018;RUS00073;RUS00018;KLIMOVA Olga;MOISEEVA Olga;KLIMOVA Olga
mp000197;CE2019RUS;W;;;;;;4;;;;;;6;Quarterfinals;1049,699717;1031,406591;999,5599231;1017,853049;CRO00042;CZE00030;CZE00030;OBOROVECKI Mihaela;NEDELNIKOVA Hana;NEDELNIKOVA Hana
mp000198;CE2019RUS;W;;;;;;6;;;;;;2;Quarterfinals;1111,513848;1124,818225;1052,415685;1039,111308;CRO00055;RUS00052;CRO00055;MRNJAVCIC PEREGLIN Valentina;KOCHETOVA Lolita;MRNJAVCIC PEREGLIN Valentina
mp000199;CE2019RUS;J;;;;;;6;;;;;;0;Quarterfinals;1091,212632;1102,400946;983,3955834;972,2072695;CRO00036;CRO00045;CRO00036;OBOROVECKI Martin;NOVOSEL Josip;OBOROVECKI Martin
mp000200;CE2019RUS;J;;;;;;6;;;;;;2;Quarterfinals;1000;1016,160525;1003,485878;987,3253529;RUS00069;RUS00057;RUS00069;LEVCHENKO Valeriia;SIMASHEV Fedor;LEVCHENKO Valeriia
mp000201;CE2019RUS;J;;;;;;2;;;;;;6;Quarterfinals;985,3725164;970,7793219;1016;1030,593194;CZE00039;RUS00068;RUS00068;HAJNY Martin;SHCHERBAKOV Semen;SHCHERBAKOV Semen
mp000202;CE2019RUS;J;;;;;;6;;;;;;0;Quarterfinals;1038,64231;1051,226782;963,3166249;950,732153;CRO00039;CZE00038;CRO00039;MOFARDIN Oliver;HYNKOVA Karolina;MOFARDIN Oliver
mp000203;CE2019RUS;C;;;;;;6;;;;;;2;Quarterfinals;1019,431509;1034,536537;999,9771241;984,8720965;CRO00043;RUS00067;CRO00043;BARTOLOVIC Karla;KLIMOVA Anastasia;BARTOLOVIC Karla
mp000204;CE2019RUS;C;;;;;;6;;;;;;2;Quarterfinals;1093,154549;1105,554821;1013,627038;1001,226765;RUS00064;RUS00063;RUS00064;SHABURIN Semen;SERGEEV Ilia;SHABURIN Semen
mp000205;CE2019RUS;C;;;;;;5q;;;;;;5;Quarterfinals;971,7014217;987,5648764;968,7363068;952,8728521;CRO00041;CZE00040;CRO00041;BORAK Ivan;POSPISILOVA Barbora;BORAK Ivan
mp000206;CE2019RUS;C;;;;;;5;;;;;;1;Quarterfinals;1033,348408;1046,475104;970,2714021;957,1447062;CRO00044;CZE00043;CRO00044;BLAGEC Petar;KOLENAKOVA Jana;BLAGEC Petar
mp000207;CE2019RUS;SM;;;;;;6;;;;;;0;Quarterfinals;1000;1016,736307;1016;999,2636932;RUS00019;EST00034;RUS00019;ILIN Leonid;KIILASPEA Inno;ILIN Leonid
mp000208;CE2019RUS;SM;;;;;;6;;;;;;4;Quarterfinals;985,509972;1002,176876;1000;983,3330962;CRO00011;RUS00042;CRO00011;TIJAN Zeljko;KUTS Vladimir;TIJAN Zeljko
mp000209;CE2019RUS;SM;;;;;;6;;;;;;2;Quarterfinals;1012,116553;1027,558791;1000;984,5577618;RUS00029;RUS00059;RUS00029;TERTYCHNYY Andrey;MEDVEDEV Viktor;TERTYCHNYY Andrey
mp000210;CE2019RUS;SM;;;;;;5q;;;;;;5;Quarterfinals;1000;1016;1000;984;GER00035;GER00031;GER00035;WEISSMANN Karl-Ernst;KREPS Bernhard;WEISSMANN Karl-Ernst
mp000211;CE2019RUS;M;;;;;;5;;;;;;1;Semifinals;1180,701748;1189,808239;1020,557218;1011,450728;CRO00021;CZE00013;CRO00021;PEREGLIN Domagoj;KORBAR Bohumil;PEREGLIN Domagoj
mp000212;CE2019RUS;M;;;;;;3;;;;;;5;Semifinals;1001,378061;987,0933646;1038,769091;1053,053788;CRO00025;CRO00030;CRO00030;KAJFES Marijan;KRSTINIC Andrej;KRSTINIC Andrej
mp000213;CE2019RUS;W;;;;;;5;;;;;;1;Semifinals;999,9663034;1016,198405;1005,00667;988,774569;RUS00072;RUS00018;RUS00072;ZHURAVLEVA Anna;KLIMOVA Olga;ZHURAVLEVA Anna
mp000214;CE2019RUS;W;;;;;;6;;;;;;0;Semifinals;1017,853049;1006,629026;1124,818225;1136,042247;CRO00055;CZE00030;CRO00055;MRNJAVCIC PEREGLIN Valentina;NEDELNIKOVA Hana;MRNJAVCIC PEREGLIN Valentina
mp000215;CE2019RUS;J;;;;;;6;;;;;;0;Semifinals;1102,400946;1114,509033;1016,160525;1004,052439;CRO00036;RUS00069;CRO00036;OBOROVECKI Martin;LEVCHENKO Valeriia;OBOROVECKI Martin
mp000216;CE2019RUS;J;;;;;;3;;;;;;5;Semifinals;1030,593194;1015,542291;1051,226782;1066,277686;RUS00068;CRO00039;CRO00039;SHCHERBAKOV Semen;MOFARDIN Oliver;MOFARDIN Oliver
mp000217;CE2019RUS;C;;;;;;0;;;;;;6;Semifinals;1034,536537;1021,762248;1105,554821;1118,32911;CRO00043;RUS00064;RUS00064;BARTOLOVIC Karla;SHABURIN Semen;SHABURIN Semen
mp000218;CE2019RUS;C;;;;;;6;;;;;;4;Semifinals;987,5648764;1006,25209;1046,475104;1027,78789;CRO00041;CRO00044;CRO00041;BORAK Ivan;BLAGEC Petar;BORAK Ivan
mp000219;CE2019RUS;SM;;;;;;6;;;;;;0;Semifinals;1016,736307;1032,066212;1002,176876;986,8469702;RUS00019;CRO00011;RUS00019;ILIN Leonid;TIJAN Zeljko;ILIN Leonid
mp000220;CE2019RUS;SM;;;;;;5;;;;;;1;Semifinals;1027,558791;1043,026686;1016;1000,532106;RUS00029;GER00035;RUS00029;TERTYCHNYY Andrey;WEISSMANN Karl-Ernst;TERTYCHNYY Andrey
mp000221;CE2019RUS;SW;;;;;;2;;;;;;6;Semifinals;1000;984;1000;1016;EST00008;RUS00071;RUS00071;KAHK Merike;PALEHOVA Elizaveta;PALEHOVA Elizaveta
mp000222;CE2019RUS;SW;;;;;;3;;;;;;5;Semifinals;1000;984;1000;1016;RUS00050;RUS00012;RUS00012;YACHNEVSKAYA Olga;KOROLENKO Elena;KOROLENKO Elena
mp000223;CE2019RUS;M;;;;;;0;;;;;;6;Bronze Final;1011,450728;994,3308637;987,0933646;1004,213229;CZE00013;CRO00025;CRO00025;KORBAR Bohumil;KAJFES Marijan;KAJFES Marijan
mp000224;CE2019RUS;W;;;;;;0;;;;;;6;Bronze Final;988,774569;973,5960741;1006,629026;1021,807521;RUS00018;CZE00030;CZE00030;KLIMOVA Olga;NEDELNIKOVA Hana;NEDELNIKOVA Hana
mp000225;CE2019RUS;J;;;;;;4;;;;;;6;Bronze Final;1004,052439;988,5813733;1015,542291;1031,013356;RUS00069;RUS00068;RUS00068;LEVCHENKO Valeriia;SHCHERBAKOV Semen;SHCHERBAKOV Semen
mp000226;CE2019RUS;C;;;;;;4;;;;;;6;Bronze Final;1021,762248;1006,039712;1027,78789;1043,510427;CRO00043;CRO00044;CRO00044;BARTOLOVIC Karla;BLAGEC Petar;BLAGEC Petar
mp000227;CE2019RUS;SM;;;;;;6;;;;;;4;Bronze Final;986,8469702;1003,476868;1000,532106;983,9022077;CRO00011;GER00035;CRO00011;TIJAN Zeljko;WEISSMANN Karl-Ernst;TIJAN Zeljko
mp000228;CE2019RUS;SW;;;;;;6;;;;;;0;Bronze Final;984;1000;984;968;EST00008;RUS00050;EST00008;KAHK Merike;YACHNEVSKAYA Olga;KAHK Merike
mp000229;CE2019RUS;M;;;;;;6;;;;;;0;Gold Final;1189,808239;1199,816735;1053,053788;1043,045292;CRO00021;CRO00030;CRO00021;PEREGLIN Domagoj;KRSTINIC Andrej;PEREGLIN Domagoj
mp000230;CE2019RUS;W;;;;;;5;;;;;;3;Gold Final;1016,198405;1005,508468;1136,042247;1146,732184;CRO00055;RUS00072;CRO00055;MRNJAVCIC PEREGLIN Valentina;ZHURAVLEVA Anna;MRNJAVCIC PEREGLIN Valentina
mp000231;CE2019RUS;J;;;;;;1;;;;;;5;Gold Final;1114,509033;1096,302056;1066,277686;1084,484663;CRO00036;CRO00039;CRO00039;OBOROVECKI Martin;MOFARDIN Oliver;MOFARDIN Oliver
mp000232;CE2019RUS;C;;;;;;5;;;;;;1;Gold Final;1118,32911;1129,339651;1006,25209;995,2415481;RUS00064;CRO00041;RUS00064;SHABURIN Semen;BORAK Ivan;SHABURIN Semen
mp000233;CE2019RUS;SM;;;;;;2;;;;;;6;Gold Final;1032,066212;1016,570793;1043,026686;1058,522105;RUS00019;RUS00029;RUS00029;ILIN Leonid;TERTYCHNYY Andrey;TERTYCHNYY Andrey
mp000234;CE2019RUS;SW;;;;;;4;;;;;;6;Gold Final;1016;1000;1016;1032;RUS00071;RUS00012;RUS00012;PALEHOVA Elizaveta;KOROLENKO Elena;KOROLENKO Elena
mp000235;IC2019ESB;O;;;;;;5;;;;;;3;Round of 32;984,1304093;998,8901648;957,1447062;942,3849507;CRO00082;CZE00043;CRO00082;KASALO Antonia;KOLENAKOVA Jana;KASALO Antonia
mp000236;IC2019ESB;O;;;;;;6;;;;;;2;Round of 32;1035,15455;1049,541125;1000;985,6134245;CZE00027;CRO00048;CZE00027;NEDELNIKOVA Jaroslava;PETAK Petra;NEDELNIKOVA Jaroslava
mp000237;IC2019ESB;O;;;;;;6;;;;;;2;Round of 32;940,3779418;956,9775757;953,404928;936,8052941;CZE00029;CZE00032;CZE00029;KUBESOVA Sabina;KUBESA Oldrich;KUBESOVA Sabina
mp000238;IC2019ESB;O;;;;;;4;;;;;;6;Round of 32;1000;981,7462183;950,732153;968,9859347;CRO00065;CZE00038;CZE00038;MILCETIC Martina;HYNKOVA Karolina;HYNKOVA Karolina
mp000239;IC2019ESB;O;;;;;;6;;;;;;0;Round of 32;1006,039712;1020,486576;972,2072695;957,760405;CRO00043;CRO00045;CRO00043;BARTOLOVIC Karla;NOVOSEL Josip;BARTOLOVIC Karla
mp000240;IC2019ESB;O;;;;;;3;;;;;;5;Round of 32;1029,787162;1011,133491;971,6261592;990,2798306;CZE00031;CZE00042;CZE00042;NEDELNIK Josef;HYNKOVA Irena;HYNKOVA Irena
mp000241;IC2019ESB;O;;;;;;0;;;;;;6;Round of 32;952,8728521;939,1347283;1002,320041;1016,058165;CZE00040;CRO00066;CRO00066;POSPISILOVA Barbora;GRDISA Maja;GRDISA Maja
mp000242;IC2019ESB;O;;;;;;5;;;;;;1;Round of 16;1146,732184;1156,307008;998,8901648;989,3153406;CRO00055;CRO00082;CRO00055;MRNJAVCIC PEREGLIN Valentina;KASALO Antonia;MRNJAVCIC PEREGLIN Valentina
mp000243;IC2019ESB;O;;;;;;2;;;;;;6;Round of 16;1003,476868;987,0976888;995,2415481;1011,620728;CRO00011;CRO00041;CRO00041;TIJAN Zeljko;BORAK Ivan;BORAK Ivan
mp000244;IC2019ESB;O;;;;;;6;;;;;;0;Round of 16;1096,302056;1110,161545;1049,541125;1035,681637;CRO00036;CZE00027;CRO00036;OBOROVECKI Martin;NEDELNIKOVA Jaroslava;OBOROVECKI Martin
mp000245;IC2019ESB;O;;;;;;6;;;;;;2;Round of 16;1043,045292;1055,160862;956,9775757;944,8620056;CRO00030;CZE00029;CRO00030;KRSTINIC Andrej;KUBESOVA Sabina;KRSTINIC Andrej
mp000246;IC2019ESB;O;;;;;;6;;;;;;0;Round of 16;1199,816735;1206,516353;968,9859347;962,2863163;CRO00021;CZE00038;CRO00021;PEREGLIN Domagoj;HYNKOVA Karolina;PEREGLIN Domagoj
mp000247;IC2019ESB;O;;;;;;5;;;;;;1;Round of 16;968,1394572;986,5320541;1020,486576;1002,093979;CRO00004;CRO00043;CRO00004;KOMAR Sanja;BARTOLOVIC Karla;KOMAR Sanja
mp000248;IC2019ESB;O;;;;;;6;;;;;;0;Round of 16;1031,406591;1045,521431;990,2798306;976,1649911;CRO00042;CZE00042;CRO00042;OBOROVECKI Mihaela;HYNKOVA Irena;OBOROVECKI Mihaela
mp000249;IC2019ESB;O;;;;;;6;;;;;;0;Round of 16;1004,213229;1020,758497;1016,058165;999,5128965;CRO00025;CRO00066;CRO00025;KAJFES Marijan;GRDISA Maja;KAJFES Marijan
mp000250;IC2019ESB;O;;;;;;6;;;;;;2;Quarterfinals;1156,307008;1166,004167;1011,620728;1001,923569;CRO00055;CRO00041;CRO00055;MRNJAVCIC PEREGLIN Valentina;BORAK Ivan;MRNJAVCIC PEREGLIN Valentina
mp000251;IC2019ESB;O;;;;;;5;;;;;;3;Quarterfinals;1110,161545;1123,649618;1055,160862;1041,672789;CRO00036;CRO00030;CRO00036;OBOROVECKI Martin;KRSTINIC Andrej;OBOROVECKI Martin
mp000252;IC2019ESB;O;;;;;;6;;;;;;2;Quarterfinals;1206,516353;1213,552702;986,5320541;979,4957053;CRO00021;CRO00004;CRO00021;PEREGLIN Domagoj;KOMAR Sanja;PEREGLIN Domagoj
mp000253;IC2019ESB;O;;;;;;6;;;;;;0;Quarterfinals;1045,521431;1060,382983;1020,758497;1005,896945;CRO00042;CRO00025;CRO00042;OBOROVECKI Mihaela;KAJFES Marijan;OBOROVECKI Mihaela
mp000254;IC2019ESB;O;;;;;;6;;;;;;2;Semifinals;1166,004167;1180,063273;1123,649618;1109,590512;CRO00055;CRO00036;CRO00055;MRNJAVCIC PEREGLIN Valentina;OBOROVECKI Martin;MRNJAVCIC PEREGLIN Valentina
mp000255;IC2019ESB;O;;;;;;6;;;;;;2;Semifinals;1213,552702;1222,923017;1060,382983;1051,012667;CRO00021;CRO00042;CRO00021;PEREGLIN Domagoj;OBOROVECKI Mihaela;PEREGLIN Domagoj
mp000256;IC2019ESB;O;;;;;;3;;;;;;5;Bronze Final;1109,590512;1090,918176;1051,012667;1069,685003;CRO00036;CRO00042;CRO00042;OBOROVECKI Martin;OBOROVECKI Mihaela;OBOROVECKI Mihaela
mp000257;IC2019ESB;O;;;;;;5q;;;;;;5;Gold Final;1180,063273;1198,027085;1222,923017;1204,959204;CRO00055;CRO00021;CRO00055;MRNJAVCIC PEREGLIN Valentina;PEREGLIN Domagoj;MRNJAVCIC PEREGLIN Valentina
mp000258;WCF2019DBR;W;;;;;;3;;;;;;5;Round of 16;1000;983,0568371;979,4957053;996,4388682;HUN00026;CRO00004;CRO00004;TOROKNE ZSOTER Judit;KOMAR Sanja;KOMAR Sanja
mp000259;WCF2019DBR;W;;;;;;6;;;;;;0;Round of 16;1039,111308;1052,594412;984;970,5168954;RUS00052;HUN00008;RUS00052;KOCHETOVA Lolita;LENART Agota;KOCHETOVA Lolita
mp000260;WCF2019DBR;W;;;;;;4;;;;;;6;Round of 16;951,9708219;938,1384403;999,3312357;1013,163617;RUS00056;HUN00025;HUN00025;SAMOTAEVA Violetta;BIHARINE GABRIEL Emese;BIHARINE GABRIEL Emese
mp000261;WCF2019DBR;W;;;;;;1;;;;;;5;Round of 16;1035,681637;1018,139668;1002,093979;1019,635948;CZE00027;CRO00043;CRO00043;NEDELNIKOVA Jaroslava;BARTOLOVIC Karla;BARTOLOVIC Karla
mp000262;WCF2019DBR;W;;;;;;5q;;;;;;5;Round of 16;1069,685003;1080,171877;944,8620056;934,375132;CRO00042;CZE00029;CRO00042;OBOROVECKI Mihaela;KUBESOVA Sabina;OBOROVECKI Mihaela
mp000263;WCF2019DBR;W;;;;;;6;;;;;;2;Round of 16;968,7363068;984,4393079;962,2863163;946,5833152;CRO00046;CZE00038;CRO00046;POPOVIC-GECAN Iva;HYNKOVA Karolina;POPOVIC-GECAN Iva
mp000264;WCF2019DBR;M;;;;;;6;;;;;;0;Round of 16;1204,959204;1211,964796;984;976,994408;CRO00021;TKM00001;CRO00021;PEREGLIN Domagoj;SAHEDOV Vepa;PEREGLIN Domagoj
mp000265;WCF2019DBR;M;;;;;;5;;;;;;3;Round of 16;1090,918176;1103,079131;1005,896945;993,7359899;CRO00036;CRO00025;CRO00036;OBOROVECKI Martin;KAJFES Marijan;OBOROVECKI Martin
mp000266;WCF2019DBR;M;;;;;;5;;;;;;1;Round of 16;1084,484663;1095,950819;983,2636932;971,7975374;CRO00039;SUI00007;CRO00039;MOFARDIN Oliver;HAFEN Thomas;MOFARDIN Oliver
mp000267;WCF2019DBR;M;;;;;;6;;;;;;0;Round of 16;1041,672789;1055,762836;1000;985,9099524;CRO00030;SLO00001;CRO00030;KRSTINIC Andrej;SONC Blaz;KRSTINIC Andrej
mp000268;WCF2019DBR;M;;;;;;6;;;;;;0;Round of 16;1029,803475;1042,413356;955,055681;942,4458;RUS00053;HUN00019;RUS00053;POPOV Artem;SVAB Sandor;POPOV Artem
mp000269;WCF2019DBR;M;;;;;;1;;;;;;5;Round of 16;989,3347861;979,4545343;1129,339651;1139,219903;RUS00051;RUS00064;RUS00064;AVDEEV Iakov;SHABURIN Semen;SHABURIN Semen
mp000270;WCF2019DBR;M;;;;;;6;;;;;;0;Round of 16;1001,226765;1017,905539;1015,975002;999,2962287;RUS00063;SUI00023;RUS00063;SERGEEV Ilia;HENNE Andreas;SERGEEV Ilia
mp000271;WCF2019DBR;M;;;;;;2;;;;;;6;Round of 16;1011,133491;992,6947236;957,760405;976,1991723;CZE00031;CRO00045;CRO00045;NEDELNIK Josef;NOVOSEL Josip;NOVOSEL Josip
mp000272;WCF2019DBR;W;;;;;;5;;;;;;1;Quarterfinals;1198,027085;1205,661909;996,4388682;988,8040445;CRO00055;CRO00004;CRO00055;MRNJAVCIC PEREGLIN Valentina;KOMAR Sanja;MRNJAVCIC PEREGLIN Valentina
mp000273;WCF2019DBR;W;;;;;;6;;;;;;0;Quarterfinals;1052,594412;1066,786313;1013,163617;998,9717163;RUS00052;HUN00025;RUS00052;KOCHETOVA Lolita;BIHARINE GABRIEL Emese;KOCHETOVA Lolita
mp000274;WCF2019DBR;W;;;;;;6;;;;;;2;Quarterfinals;973,5960741;991,703965;1019,635948;1001,528057;RUS00018;CRO00043;RUS00018;KLIMOVA Olga;BARTOLOVIC Karla;KLIMOVA Olga
